2023-10-05 13:50:10,231  =================== rf_02 start training ===================
2023-10-05 13:50:12,643  gridsearching...
2023-10-05 14:07:22,809  model: rf_02, best_params: {'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,809  0.154 (+/-0.030) for {'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,831  0.422 (+/-0.036) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,831  0.486 (+/-0.039) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,831  0.544 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,831  0.610 (+/-0.117) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,832  0.657 (+/-0.037) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,832  0.274 (+/-0.122) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,832  0.446 (+/-0.090) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,832  0.485 (+/-0.063) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,832  0.569 (+/-0.027) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,832  0.622 (+/-0.061) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,832  0.676 (+/-0.045) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,832  0.293 (+/-0.100) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,832  0.424 (+/-0.056) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,832  0.513 (+/-0.074) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,832  0.553 (+/-0.093) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,832  0.599 (+/-0.070) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,832  0.691 (+/-0.072) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,832  0.251 (+/-0.115) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,832  0.420 (+/-0.008) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,832  0.482 (+/-0.083) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,832  0.590 (+/-0.064) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,832  0.600 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,832  0.672 (+/-0.056) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,832  0.275 (+/-0.102) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,832  0.416 (+/-0.067) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,832  0.510 (+/-0.041) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,832  0.562 (+/-0.087) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,832  0.607 (+/-0.046) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,832  0.684 (+/-0.038) for {'max_depth': 9, 'min_samples_leaf': 16, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,832  0.242 (+/-0.070) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 3}
2023-10-05 14:07:22,832  0.389 (+/-0.079) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 8}
2023-10-05 14:07:22,832  0.477 (+/-0.067) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 12}
2023-10-05 14:07:22,833  0.527 (+/-0.055) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 16}
2023-10-05 14:07:22,833  0.586 (+/-0.060) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 20}
2023-10-05 14:07:22,833  0.660 (+/-0.067) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 2, 'n_estimators': 30}
2023-10-05 14:07:22,833  0.242 (+/-0.093) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 3}
2023-10-05 14:07:22,833  0.403 (+/-0.025) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 8}
2023-10-05 14:07:22,833  0.464 (+/-0.057) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 12}
2023-10-05 14:07:22,833  0.511 (+/-0.024) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 16}
2023-10-05 14:07:22,833  0.563 (+/-0.030) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 20}
2023-10-05 14:07:22,833  0.633 (+/-0.074) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 6, 'n_estimators': 30}
2023-10-05 14:07:22,833  0.219 (+/-0.087) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 3}
2023-10-05 14:07:22,833  0.392 (+/-0.097) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 8}
2023-10-05 14:07:22,833  0.459 (+/-0.065) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 12}
2023-10-05 14:07:22,833  0.489 (+/-0.054) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 16}
2023-10-05 14:07:22,833  0.554 (+/-0.111) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 20}
2023-10-05 14:07:22,833  0.647 (+/-0.078) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 12, 'n_estimators': 30}
2023-10-05 14:07:22,833  0.250 (+/-0.069) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 3}
2023-10-05 14:07:22,833  0.376 (+/-0.059) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 8}
2023-10-05 14:07:22,833  0.483 (+/-0.049) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 12}
2023-10-05 14:07:22,833  0.503 (+/-0.043) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 16}
2023-10-05 14:07:22,833  0.575 (+/-0.069) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 20}
2023-10-05 14:07:22,833  0.646 (+/-0.084) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 18, 'n_estimators': 30}
2023-10-05 14:07:22,833  0.237 (+/-0.055) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 3}
2023-10-05 14:07:22,833  0.366 (+/-0.025) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 8}
2023-10-05 14:07:22,833  0.446 (+/-0.053) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 12}
2023-10-05 14:07:22,833  0.519 (+/-0.061) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 16}
2023-10-05 14:07:22,833  0.567 (+/-0.077) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 20}
2023-10-05 14:07:22,833  0.631 (+/-0.047) for {'max_depth': 9, 'min_samples_leaf': 22, 'min_samples_split': 24, 'n_estimators': 30}
2023-10-05 14:07:22,838  model saved in model/rf_02.pkl
2023-10-05 14:07:22,838  time spend 1032.6074395179749 s
